,Unnamed: 0.1,Unnamed: 0,cancion,danceability,energy,speachiness,acousticness,tempo,artista,imagenes,urlSpot
361,361,361,You Can Let Go,0.391,0.408,0.0317,0.594,69.399,Crystal Shawanda,https://i.scdn.co/image/ab67616d0000b273e2cb9c37c8552e89053e4641,https://open.spotify.com/album/5MH9ilw7rkFJTypEMZtkwn
362,362,362,Breathe Out,0.636,0.7,0.421,0.341,88.817,New Life Worship,https://i.scdn.co/image/ab67616d0000b27315c47e8aa93c33dfec6483d6,https://open.spotify.com/album/176F07Kt3PvxraKzwESQEp
363,363,363,Changeling,0.0905,0.000328,0.049,0.878,88.651,De Janos,https://i.scdn.co/image/ab67616d0000b273f16984944d0f9aa28936ef2f,https://open.spotify.com/album/7MQoVjYeZi5C5kn801Ccwf
364,364,364,ONE MORE TIME,0.736,0.687,0.0272,0.0266,118.024,bonaira,https://i.scdn.co/image/ab67616d0000b273158f346bb87ede64768c2368,https://open.spotify.com/album/1zuoG7VZotS8HuC5E7ivAJ
365,365,365,Machine,0.522,0.711,0.0283,0.0895,168.355,Unwritten Law,https://i.scdn.co/image/ab67616d0000b2738ecf4c80620a5f807cb0a631,https://open.spotify.com/album/38atbYU5S7WIrAePHWjK2v
366,366,366,The Charming Snake,0.431,0.921,0.0491,0.000254,98.801,The Smiths,https://i.scdn.co/image/ab67616d0000b273a09b231129ab1cb1a6efc57f,https://open.spotify.com/album/6cI1XoZsOhkyrCwtuI70CN
367,367,367,JJ,0.612,0.317,0.0346,0.876,101.678,CoComelon,https://i.scdn.co/image/ab67616d0000b27308b7a7bf0e8e642fe8fd621c,https://open.spotify.com/album/6K7fcWjYUMPRnew4XiXW8D
368,368,368,Waiting Around,0.551,0.233,0.0312,0.71,89.574,Townes Van Zandt,https://i.scdn.co/image/ab67616d0000b2733c883be3287c02f857e91c06,https://open.spotify.com/album/6KFVwdp9yZczVIVv4glWue
369,369,369,OBSOLETE,0.407,0.95,0.193,0.000103,191.741,Of Mice & Men,https://i.scdn.co/image/ab67616d0000b2738eaa8ea5ed8b61cfeeda605f,https://open.spotify.com/album/5pCBuV5mhXIUonyuWL5EZd
370,370,370,Loves Hold,0.598,0.58,0.0409,0.575,74.855,"Earth, Wind & Fire",https://i.scdn.co/image/ab67616d0000b273f81891d2e28007ef6b918acd,https://open.spotify.com/album/0w0eT42Gyq6G9yXB0RirWh
371,371,371,BMFR,0.614,0.351,0.0564,0.0514,140.989,BFDI Music,https://i.scdn.co/image/ab67616d0000b273c33c08b84a81b72d0e6bbd81,https://open.spotify.com/album/0e35TENSTAVVkaHlVEsTtz
372,372,372,A Place 4 Me,0.603,0.908,0.184,0.0144,133.063,Linkin Park,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,https://open.spotify.com/album/6hPkbAV3ZXpGZBGUvL6jVM
373,373,373,Proof,0.396,0.671,0.0351,0.0984,156.072,for KING & COUNTRY,https://i.scdn.co/image/ab67616d0000b273b3e7d09ce7493d8c41c43ac9,https://open.spotify.com/album/6UoU5gg48va0GbZchRK1pw
374,374,374,The Ones Who Bleed,0.533,0.784,0.0349,0.0967,137.999,Justin Moore,https://i.scdn.co/image/ab67616d0000b273d382cf35635df5d90684f551,https://open.spotify.com/album/6k7PNoooJpFHVVd2ZE9t2K
375,375,375,Fair Shake,0.852,0.846,0.0941,0.00414,110.026,Hanover,https://i.scdn.co/image/ab67616d0000b27370e7d712982eebe93855f01d,https://open.spotify.com/album/7FE3U9NjszxvjCoWY28IHH
376,376,376,Watching You Again,0.625,0.848,0.0314,0.105,137.993,Rodney Atkins,https://i.scdn.co/image/ab67616d0000b27394dc873336395f0315306a34,https://open.spotify.com/album/5YG0aqiSCfhcWmW2KEsSWJ
377,377,377,Soul in Captivity,0.653,0.662,0.026,0.382,104.026,Anita Baker,https://i.scdn.co/image/ab67616d0000b2737a1f2fa4f860ebb5222a7b4b,https://open.spotify.com/album/0Y9RUQkt05rWosiHI9nAYw
378,378,378,God Is a Circle,0.602,0.658,0.0558,0.0233,145.031,Ariana Grande,https://i.scdn.co/image/ab67616d0000b2731bb797bbfe2480650b6c2964,https://open.spotify.com/album/0FgZKfoU2Br5sHOfvZKTI9
379,379,379,Freedom,0.591,0.651,0.0424,0.42,132.538,Wham!,https://i.scdn.co/image/ab67616d0000b273dc682ce03f7dbc0cf239e2c8,https://open.spotify.com/album/2qwPVMQzybhS2jopA0wMy7
380,380,380,Yung Cheyney,0.507,0.685,0.314,0.0938,138.116,yvngxchris,https://i.scdn.co/image/ab67616d0000b2730b64f0ab78d1706fa2bfd013,https://open.spotify.com/album/0M0TJSodDQNhggONHyu0uQ
381,381,381,Chris Francis,0.845,0.398,0.0769,0.0553,91.98,Chris Francisco,https://i.scdn.co/image/ab67616d0000b273b605a9db964c7d98cc37979d,https://open.spotify.com/album/6kUjDJQd2NMPYPWX7HJoZc
382,382,382,Forward Fashion,0.642,0.851,0.0412,0.000744,124.992,Beyoncé,https://i.scdn.co/image/ab67616d0000b27389992f4d7d4ab94937bf9e23,https://open.spotify.com/album/7dK54iZuOxXFarGhXwEXfF
383,383,383,Underground,0.838,0.393,0.041,0.237,95.003,Underground,https://i.scdn.co/image/ab67616d0000b273b30708b7af69aa38389ce5d1,https://open.spotify.com/album/2plK9nhTdfhdjwoqo8vI7h
384,384,384,The Real Thing,0.615,0.322,0.0282,0.77,113.064,Pink Sweat$,https://i.scdn.co/image/ab67616d0000b273fb70e245035e378d0f583d69,https://open.spotify.com/album/5MxLgiQF7yvC7SVMghxPZ1
385,385,385,Overcome,0.443,0.856,0.0418,0.000269,159.923,Elevation Worship,https://i.scdn.co/image/ab67616d0000b273742ed5c2f02544673a6ce303,https://open.spotify.com/album/6urF2OXed5Be4p4QlqG6lu
386,386,386,The Balance,0.5,0.0928,0.0276,0.758,103.113,Lord Huron,https://i.scdn.co/image/ab67616d0000b273e4cfc82cd9577997e28b2916,https://open.spotify.com/album/5I0EmV4dGwUSp8bhtXNJTR
387,387,387,Drones,0.304,0.019,0.312,0.994,66.405,Delta Hz,https://i.scdn.co/image/ab67616d0000b2733c99f509928d1bb0108c86f8,https://open.spotify.com/album/3PUY5HcJ3F92UCN9SKkMlI
388,388,388,Elisa,0.319,0.0662,0.0353,0.986,70.86,Klaüs,https://i.scdn.co/image/ab67616d0000b273832afd7941b27a88f060bee1,https://open.spotify.com/album/058fiqH1NYYmur8cicws4l
389,389,389,Rescued,0.431,0.183,0.0469,0.898,204.077,The Rescues,https://i.scdn.co/image/ab67616d0000b2734702f7043e6cd19c786235a2,https://open.spotify.com/album/2SI4AnbdxM95rniW8Upjt6
390,390,390,Nothing Matters,0.576,0.796,0.0375,0.0219,101.093,The Last Dinner Party,https://i.scdn.co/image/ab67616d0000b273aaa10f339ed589b84c51137d,https://open.spotify.com/album/1ycq58KRtWt3wFtbuIkvLn
391,391,391,She Is Mighty,0.782,0.317,0.0357,0.567,89.925,Molly Green,https://i.scdn.co/image/ab67616d0000b27392d69eaf4dad7519279b19d2,https://open.spotify.com/album/5PAoP1zl7WNE9j2P0DdaqU
392,392,392,Unhappier,0.553,0.522,0.0573,0.0492,81.599,Lil Durk,https://i.scdn.co/image/ab67616d0000b27386339e6cd71cc2a167451ee5,https://open.spotify.com/album/6v5IVMmY1IvWtbfnQoiFSf
393,393,393,"Sex, Secrets, Promises",0.572,0.839,0.0377,0.013,143.969,Beach Weather,https://i.scdn.co/image/ab67616d0000b273d965622035c698fefc8c8a4a,https://open.spotify.com/album/1xz1n7gyY02veDxH50SQHQ
394,394,394,Lost,0.632,0.613,0.056,0.877,163.149,Miso,https://i.scdn.co/image/ab67616d0000b2731e13a2558a86ef8479468782,https://open.spotify.com/album/2SQRi7wjf5D6MLkHDaEVRC
395,395,395,Just Hold On,0.777,0.414,0.0946,0.00421,100.002,Drake,https://i.scdn.co/image/ab67616d0000b273abc3e4f1937e6d55cb400365,https://open.spotify.com/album/1RFnhgUJ0CsaEkWj8cc3MS
396,396,396,Someone You Loved,0.456,0.144,0.0358,0.982,104.993,The Piano Guys,https://i.scdn.co/image/ab67616d0000b273b44232c0726b3452383b2268,https://open.spotify.com/album/1Zky97zfugw0DZQzKPkWFB
397,397,397,Sunflower - Spider-Man: Into the Spider-Verse,0.7,0.554,0.0747,0.372,179.981,The Cinematic Film Band,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,https://open.spotify.com/album/35s58BRTGAEWztPo9WqCIs
398,398,398,Starboy,0.609,0.0445,0.0467,0.993,132,Chilled Pig,https://i.scdn.co/image/ab67616d0000b273b0a752f33c857f2616309370,https://open.spotify.com/album/2783vCVPlMhQERs2zAHfOX
399,399,399,Dance Monkey,0.824,0.587,0.0937,0.69,98.029,Tones And I,https://i.scdn.co/image/ab67616d0000b2738e8197111f9d57793a5e7eff,https://open.spotify.com/album/1AZjTOqvw2ZogWZxnDlhEN
400,400,400,One Dance,0.788,0.605,0.0578,0.00899,103.94,neko,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,https://open.spotify.com/album/40GMAhriYJRO1rsY4YdrZb
401,401,401,Wine 4 Me,0.721,0.411,0.0456,0.0595,100.02,YNW Melly,https://i.scdn.co/image/ab67616d0000b2730f5397dc6aa91374897182e0,https://open.spotify.com/album/7naY6j4wcgUxfHB98G79CW
402,402,402,Party,0.556,0.654,0.0459,6.35E-05,152.034,TrackTribe,https://i.scdn.co/image/ab67616d0000b2730ef35a4c82ab98a15d0489ea,https://open.spotify.com/album/0PMDc3DQ2b4jolCqG0QHv0
403,403,403,I'm Gonna Be Your Slave,0.685,0.717,0.0614,0.0011,139.961,Deep Line,https://i.scdn.co/image/ab67616d0000b27320e0d0c1507631cb3e814821,https://open.spotify.com/album/23H2kiX0yAHMZztnPmjp7A
404,404,404,STAY (with Justin Bieber),0.585,0.794,0.0521,0.0356,169.965,The Kid LAROI,https://i.scdn.co/image/ab67616d0000b273809ac854713e65ce1f4d4bdd,https://open.spotify.com/album/4Lc269uQdu2XPJC1aZBR1E
405,405,405,Kryptonite,0.545,0.865,0.0286,0.00664,99.005,3 Doors Down,https://i.scdn.co/image/ab67616d0000b273762495133abe5c1bf215f2f5,https://open.spotify.com/album/0G2SRdxswmTnAehBCW0zqU
406,406,406,Paper Plane,0.447,0.848,0.222,0.033,172.253,M.I.A.,https://i.scdn.co/image/ab67616d0000b273310d9098fbbde47bf7785637,https://open.spotify.com/album/2xoj2gYed3IYmGWn3owSfu
407,407,407,rockstar,0.688,0.466,0.0641,0.29,76.005,<3BEAT,https://i.scdn.co/image/ab67616d0000b2730f3509cd0c8d147aa9f978eb,https://open.spotify.com/album/2Csit9Kx4c6p4lHSN16h12
408,408,408,Man,0.84,0.762,0.226,0.00736,99.987,Jennifer Lopez,https://i.scdn.co/image/ab67616d0000b273d5cf73c1679244d959651dff,https://open.spotify.com/album/7pJj6tOX5HCBaYfLPiHfDn
409,409,409,Jimmy Choo,0.893,0.646,0.1,0.112,132.97,Fetty Wap,https://i.scdn.co/image/ab67616d0000b2737a6de122cf1ea45e2ca48552,https://open.spotify.com/album/085BQHyvkqAlBq6pDQ17Ve
410,410,410,This Heart Of Mine,0.406,0.843,0.0526,0.0889,150.054,Corey Kent,https://i.scdn.co/image/ab67616d0000b2736a588bdb05c66d769c371560,https://open.spotify.com/album/1AEpYbXIt9lp2hRK7Qqk9F
411,411,411,Heat Waves,0.761,0.525,0.0944,0.44,80.87,Glass Animals,https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464,https://open.spotify.com/album/5bfpRtBW7RNRdsm3tRyl3R
412,412,412,All Along - Radio Edit,0.429,0.812,0.0657,0.00282,113.279,Jimi Hendrix,https://i.scdn.co/image/ab67616d0000b273522088789d49e216d9818292,https://open.spotify.com/album/5z090LQztiqh13wYspQvKQ
413,413,413,Who'll Stop the People - District 12 Mix,0.627,0.873,0.0311,0.00804,123.113,Creedence Clearwater Revival,https://i.scdn.co/image/ab67616d0000b2736e186edfb8fe3710fdc1f7c2,https://open.spotify.com/album/5w2X5ZmdE4u0XGkOU7BiLG
414,414,414,Perfect,0.878,0.553,0.302,0.184,98.019,TrackMoney P,https://i.scdn.co/image/ab67616d0000b2739334bb5c973d9e0bc4ebe89e,https://open.spotify.com/album/3T6zizILihSX0F86BWSKnN
415,415,415,Jiffy,0.833,0.641,0.107,0.355,139.982,WeezGotti,https://i.scdn.co/image/ab67616d0000b2732fde439c61b6579487a3c0e9,https://open.spotify.com/album/7lm637HxmWuBGNjypsgGBf
416,416,416,Closer,0.738,0.541,0.0303,0.415,94.949,Hillside Recording,https://i.scdn.co/image/ab67616d0000b273dbee877a85cafb4a8e14cdb7,https://open.spotify.com/album/5mPYgyq5dW8y9RCq5wlyWR
417,417,417,Where The Cavemen Sleep,0.756,0.796,0.039,0.363,92.009,Zac Brown Band,https://i.scdn.co/image/ab67616d0000b273157d6d0762e17e7dc1ad5203,https://open.spotify.com/album/08XFx1OZMZnRCh0JrKTIgT
418,418,418,Señorita,0.783,0.671,0.0312,0.0372,117.038,Kidz Bop Kids,https://i.scdn.co/image/ab67616d0000b273ee7375860a9e1219f1e9287b,https://open.spotify.com/album/16QkUgvO36X6REmJZgecVJ
419,419,419,Say You Won't Let Go,0.358,0.557,0.059,0.695,85.043,James Arthur,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab,https://open.spotify.com/album/7oiJYvEJHsmYtrgviAVIBD
420,420,420,Run It,0.774,0.348,0.429,0.49,166.109,Rundown Spaz,https://i.scdn.co/image/ab67616d0000b2735d2735de3aa59a8ec733de3d,https://open.spotify.com/album/0j25fSIAEhGqAWX6wMDkwx
421,421,421,lovely (with Khalid),0.246,0.311,0.0368,0.94,115.268,Denial,https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c,https://open.spotify.com/album/2sBB17RXTamvj7Ncps15AK
422,422,422,Watermelon Sugar,0.749,0.884,0.289,0.0628,149.845,Tracy Byrd,https://i.scdn.co/image/ab67616d0000b273227e96dd01634fa0f5c0ed0e,https://open.spotify.com/album/0kKBZgTc90Mdudfsu3bDl3
423,423,423,Don't Start Now,0.793,0.793,0.083,0.0123,123.95,Dua Lipa,https://i.scdn.co/image/ab67616d0000b2734bc66095f8a70bc4e6593f4f,https://open.spotify.com/album/7fJJK56U9fHixgO0HQkhtI
424,424,424,Lucid Dreams,0.124,0.0854,0.0368,0.946,177.591,Frozen Drones,https://i.scdn.co/image/ab67616d0000b273b6e9ee261ec0cb113db829af,https://open.spotify.com/album/1MorLFLLeEBiRPuP88QJXo
425,425,425,Ghost,0.695,0.677,0.158,0.00468,95.625,Ghostface Killah,https://i.scdn.co/image/ab67616d0000b27305899d5245ad85ace40c2eaf,https://open.spotify.com/album/4imA6mzSbTkAm0GoHh6zRF
426,426,426,bad guy,0.65,0.477,0.0601,0.00288,152.409,TrackVibes,https://i.scdn.co/image/ab67616d0000b273a69b8b111a5fb8cb1c97e8eb,https://open.spotify.com/album/6lMlX68jJrx67hiCqdiDvW
427,427,427,Thinking out Loud,0.38,0.145,0.0326,0.988,135.548,The Piano Guys,https://i.scdn.co/image/ab67616d0000b273b44232c0726b3452383b2268,https://open.spotify.com/album/1Zky97zfugw0DZQzKPkWFB
428,428,428,if u think i'm pretty,0.535,0.622,0.0593,0.541,143.533,Artemas,https://i.scdn.co/image/ab67616d0000b273fabe0943f6dd962a792b42a1,https://open.spotify.com/album/2xpgb8R0BXVS2e1XnXI9xZ
429,429,429,Photograph,0.228,0.103,0.0489,0.99,114.404,Nickelback,https://i.scdn.co/image/ab67616d0000b273bad7e941f557e06019b87fd4,https://open.spotify.com/album/3MNvfg19MJsXCQ0I3WVdkm
430,430,430,Something Just Like This,0.617,0.635,0.0317,0.0498,103.019,The Chainsmokers,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94,https://open.spotify.com/album/4JPguzRps3kuWDD5GS6oXr
431,431,431,Take Me To Church,0.566,0.664,0.0464,0.634,128.945,Hozier,https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2,https://open.spotify.com/album/4Pv7m8D82A1Xun7xNCKZjJ
432,432,432,Circles,0.6,0.887,0.063,0.0232,128.088,Audien,https://i.scdn.co/image/ab67616d0000b273f6eae5738c67d6e20117f5a9,https://open.spotify.com/album/6kBEqAAhpa0Dg2hg05MFE2
433,433,433,Shallow,0.599,0.0378,0.0433,0.994,74.024,Figgy Malone,https://i.scdn.co/image/ab67616d0000b273601e8e67682102f61f0e195a,https://open.spotify.com/album/0WXTylU55NFcO4gLH2e4JP
434,434,434,Love Yourself,0.864,0.714,0.278,0.289,137.923,XXXTENTACION,https://i.scdn.co/image/ab67616d0000b2731bfded7104fffd4817e7916d,https://open.spotify.com/album/4CRYnS6TPOOTmn2otWthfs
435,435,435,Riptide,0.667,0.258,0.0348,0.978,78.006,Lofi Fruits Music,https://i.scdn.co/image/ab67616d0000b273e3ec9c226cf40028c7461f5d,https://open.spotify.com/album/35DIb6j45YmbHAfyN7HgaG
436,436,436,All of Me,0.606,0.72,0.0283,0.000149,127.985,John Legend,https://i.scdn.co/image/ab67616d0000b2733e186705fd0e5565eec92813,https://open.spotify.com/album/4c2rSdHI9WUXn0zyXoWtbB
437,437,437,Thunder,0.622,0.639,0.143,0.623,149.997,Ty Dolla $ign,https://i.scdn.co/image/ab67616d0000b2739b6cff14d6cdf4b6a2be3a4f,https://open.spotify.com/album/6M4Nu5UgX097dxeF2lm9P8
438,438,438,goosebumps,0.879,0.715,0.193,0.039,75.019,MAKAVELIGODD,https://i.scdn.co/image/ab67616d0000b2739109b0425fb5b36284a24891,https://open.spotify.com/album/3SdFuYwyWoq7kuaHdTDcyD
439,439,439,Broken Bones,0.779,0.486,0.193,0.802,123.993,KALEO,https://i.scdn.co/image/ab67616d0000b273f793a842c1642b09a768a63b,https://open.spotify.com/album/4he4SQup02hEIQdwhZlZlk
440,440,440,Stressed Out,0.734,0.637,0.141,0.0462,169.977,Twenty One Pilots,https://i.scdn.co/image/ab67616d0000b273352e5ec301a02278ffe53d14,https://open.spotify.com/album/3cQO7jp5S9qLBoIVtbkSM1
441,441,441,Electronic Music - Radio Edit,0.629,0.88,0.0529,0.132,174.523,MooreMusic4U,https://i.scdn.co/image/ab67616d0000b27308e9b07b39079d0411c8f3e3,https://open.spotify.com/album/2LWHJF81fA1bcCJvO0sHR2
442,442,442,7 rings,0.777,0.317,0.308,0.591,139.848,Ariana Grande,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,https://open.spotify.com/album/2fYhqwDWXjbpjaIJPEfKFw
443,443,443,Unavailable,0.788,0.649,0.0532,0.253,113.009,Davido,https://i.scdn.co/image/ab67616d0000b273adfc1ac5836f96adac580271,https://open.spotify.com/album/6lI21W76LD0S3vC55GrfSS
444,444,444,Another Love,0.63,0.207,0.0334,0.736,123.968,Another Lover,https://i.scdn.co/image/ab67616d0000b273662a01258bebe7c3d9e6acd9,https://open.spotify.com/album/0HRCDoXzPUUaAv728BzuGs
445,445,445,Wake Me Up - Radio Edit,0.459,0.0194,0.0422,0.991,68.06,Figgy Malone,https://i.scdn.co/image/ab67616d0000b273601e8e67682102f61f0e195a,https://open.spotify.com/album/0WXTylU55NFcO4gLH2e4JP
446,446,446,Alassa,0.372,0.0108,0.0445,0.995,122.209,Alaskan Tapes,https://i.scdn.co/image/ab67616d0000b273f952a244f80d3dec99d22097,https://open.spotify.com/album/4uVGQKa9PFkytxLsLDkLJ6
447,447,447,SAD!,0.709,0.569,0.261,0.42,92.066,ACROS,https://i.scdn.co/image/ab67616d0000b273ac9337561412f3cb864137a5,https://open.spotify.com/album/7yJJDRGNK5Rn6wKQSKeje9
448,448,448,What a Night,0.737,0.495,0.027,0.0588,104.409,Frankie Valli & The Four Seasons,https://i.scdn.co/image/ab67616d0000b273206e2e76c3a706e4734d18ab,https://open.spotify.com/album/7fbHVufa1ZvEWWpDppEXHU
449,449,449,The Hills,0.585,0.564,0.0515,0.0671,113.003,The Weeknd,https://i.scdn.co/image/ab67616d0000b2731e4c6e8c1b72b77b19f98624,https://open.spotify.com/album/0mXeV8wmRQpT7OxUw71WX6
450,450,450,Let Her Go,0.479,0.545,0.0688,0.365,74.897,Passenger,https://i.scdn.co/image/ab67616d0000b27342859c496ab80d9867ef21b6,https://open.spotify.com/album/52ukyDfkPmF4X6EcSYVfVJ
451,451,451,Sun Shine In,0.833,0.585,0.0518,0.0755,112.986,YOOKiE,https://i.scdn.co/image/ab67616d0000b273ffe7a64408196f11d70b811c,https://open.spotify.com/album/5tght1mFiO2ezt5lz9L2IS
452,452,452,Jocelyn Flores,0.662,0.136,0.0309,0.833,66.033,XXXTENTACION,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,https://open.spotify.com/album/5VdyJkLe3yvOs0l4xXbWp0
453,453,453,Coaluī,0.366,0.0716,0.0416,0.982,105.854,Les Rêveries,https://i.scdn.co/image/ab67616d0000b27353281be730b80541c4c6088c,https://open.spotify.com/album/153JmAA3a2Rf9ms6W1dEiR
454,454,454,ICI,0.352,0.691,0.0428,0.0294,145.006,Purple Citron,https://i.scdn.co/image/ab67616d0000b273fef685e34866a410705666df,https://open.spotify.com/album/1oTJyPz0x9b8BJaaBjU00V
455,455,455,Found Grace,0.535,0.895,0.0497,0.00442,105.044,Conan Gray,https://i.scdn.co/image/ab67616d0000b27323e2af3e96fa7af0bd297e38,https://open.spotify.com/album/39gMxRpFKgIVvw3krIIam5
456,456,456,Nobody,0.662,0.696,0.333,0.00779,144.823,Reace Sosa,https://i.scdn.co/image/ab67616d0000b27304fd7022abd6ac9d6fedeb70,https://open.spotify.com/album/7BiFhcHM33aOGupfY8Bojj
457,457,457,Stand on Business,0.621,0.682,0.419,0.0692,84.811,Lil Rae,https://i.scdn.co/image/ab67616d0000b273fd9e6c232e966114ebd4668a,https://open.spotify.com/album/3OBt8h2fJYTxhFRRLYzWp5
458,458,458,Demons,0.745,0.681,0.108,0.00132,148.083,shebeel,https://i.scdn.co/image/ab67616d0000b2739315896d3cdd917c40d1bd8d,https://open.spotify.com/album/1BDO9R8ovAsHxkos2wGlxm
459,459,459,Desafinada,0.507,0.309,0.0383,0.784,82.052,João Gilberto,https://i.scdn.co/image/ab67616d0000b273708f52c18cd44bc9addfe386,https://open.spotify.com/album/6eEhHeu8VTc5WemfyfgLY8
460,460,460,Pobre,0.839,0.361,0.0748,0.646,118.014,Los Armadillos de la Sierra,https://i.scdn.co/image/ab67616d0000b273da3a7aac3400239db7a0e2f5,https://open.spotify.com/album/15IyAl41D622oIyzmvf6hi
461,461,461,Bad Bitches,0.78,0.572,0.395,0.07,172.864,BigXthaPlug,https://i.scdn.co/image/ab67616d0000b2733f8455eeaf0125c7b179840c,https://open.spotify.com/album/7MUY0WxCmHcgEEeQNjoe8a
462,462,462,Polar E Flow,0.67,0.879,0.108,0.353,145.2,Tom Hanks,https://i.scdn.co/image/ab67616d0000b273c5072db0b9da93a2f01d02f5,https://open.spotify.com/album/64jNt6b5Ds4itNEXTpk9Fk
463,463,463,Hou qike qike,0.372,0.641,0.149,0.216,67.82,颜人中,https://i.scdn.co/image/ab67616d0000b2734b8132f25a442592527c3b51,https://open.spotify.com/album/1LHfgIAde2EiTEQ0bv2Md5
464,464,464,Biggest F,0.764,0.448,0.362,0.00718,157.97,BossMan Dlow,https://i.scdn.co/image/ab67616d0000b273234bd6e89b3fdd30080447bd,https://open.spotify.com/album/3ESmtTRJZkIjPShkV48tdL
465,465,465,One Kiss (with Dua Lipa),0.791,0.862,0.11,0.037,123.994,Calvin Harris,https://i.scdn.co/image/ab67616d0000b273d09f96d82310d4d77c14c108,https://open.spotify.com/album/7GEzhoTiqcPYkOprWQu581
466,466,466,Answers,0.309,0.631,0.0312,0.000202,145.583,"Tyler, The Creator",https://i.scdn.co/image/ab67616d0000b273ecdf37c0fb7d35f589e2fb4d,https://open.spotify.com/album/4jEKedq9rWPV9OXuMkrZCa
467,467,467,good 4 u,0.563,0.664,0.154,0.335,166.928,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,https://open.spotify.com/album/6s84u2TUpR3wdUv4NgKA2j
468,468,468,Da Plug,0.913,0.36,0.401,0.00767,125.034,BigXthaPlug,https://i.scdn.co/image/ab67616d0000b273764694a990ea0275c5cbf927,https://open.spotify.com/album/4eiXr1GtwXa5S9iQkUB2Q3
469,469,469,drivers license,0.561,0.431,0.0578,0.768,143.875,Octavien X,https://i.scdn.co/image/ab67616d0000b273bdf5ed83a765fd10a97f08f1,https://open.spotify.com/album/7bYichzvtYHdjF8HF69dyA
470,470,470,All I Wanna Do,0.626,0.746,0.0282,0.16,102.896,Heart,https://i.scdn.co/image/ab67616d0000b27357850545c0dc2cc537186070,https://open.spotify.com/album/5CuSWXFhWielWXrXK8Sd8m
471,471,471,XO Tour Llif3,0.732,0.75,0.231,0.00264,155.096,Lil Uzi Vert,https://i.scdn.co/image/ab67616d0000b27341b41e6f7924e530a9b00f9c,https://open.spotify.com/album/733e1ZfktLSwj96X5rsMeE
472,472,472,Surrender,0.663,0.804,0.0528,0.218,122.035,Jvson,https://i.scdn.co/image/ab67616d0000b27329e789236077eb95b3176dea,https://open.spotify.com/album/5asqLE8StjaHpMWSyjzo2D
473,473,473,Over You,0.829,0.587,0.152,0.0525,130.028,C.WATTS,https://i.scdn.co/image/ab67616d0000b2737a4cec519356c847ff42c795,https://open.spotify.com/album/1OCvwGALAkvwreUaDOnKBH
474,474,474,SICKO MODE,0.834,0.73,0.222,0.00513,155.008,Travis Scott,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3,https://open.spotify.com/album/41GuZcammIkupMPKH2OJ6I
475,475,475,Happier,0.785,0.831,0.0444,0.0038,126.056,The Blessed Madonna,https://i.scdn.co/image/ab67616d0000b2735d564f7de772a0675ab893be,https://open.spotify.com/album/5Tuzxg7Wwhx4ydYsxFsd7o
476,476,476,Love is Blind,0.694,0.523,0.0531,0.13,100.977,Ravyn Lenae,https://i.scdn.co/image/ab67616d0000b273d7a02665542252543455f929,https://open.spotify.com/album/6YHaDmwYvX8vREotCZTV6g
477,477,477,Sequiem,0.963,0.826,0.0401,0.1,130.037,ROMANTICA,https://i.scdn.co/image/ab67616d0000b27316b2f50434857bd68a37d7fd,https://open.spotify.com/album/21Y2KDAvmbyaENzKIeO2Lj
478,478,478,Seventeen Going Under,0.477,0.873,0.0355,0.00471,161.948,Sam Fender,https://i.scdn.co/image/ab67616d0000b273504b74c88ce63e33826c553b,https://open.spotify.com/album/4RS1iWb2MC9o21z3t8zxl4
479,479,479,Die For You,0.586,0.525,0.0615,0.111,133.629,The Weeknd,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,https://open.spotify.com/album/4AdZV63ycxFLF6Hcol0QnB
480,480,480,Let Me Love You,0.622,0.593,0.0916,0.163,94.364,Mario,https://i.scdn.co/image/ab67616d0000b273c2248a5b79dededa74edfde0,https://open.spotify.com/album/4qqrq2LYJYvKOV5Xrcajvp
481,481,481,New Rules,0.762,0.7,0.0694,0.00261,116.073,Dua Lipa,https://i.scdn.co/image/ab67616d0000b273838698485511bd9108fadadc,https://open.spotify.com/album/01sfgrNbnnPUEyz6GZYlt9
482,482,482,Song 2,0.674,0.789,0.0676,0.00178,129.802,Blur,https://i.scdn.co/image/ab67616d0000b27334cbf7013afccc7df67fa43f,https://open.spotify.com/album/1bgkxe4t0HNeLn9rhrx79x
